date_time,GM RWPS LAKE LVL (GEODECTIC)(m),GM RESERVOIR VOLUME (ML),STN229 ELBOW RIVER AT SARCEE BRIDGE LEVEL (GEODECTIC) WITH COEFFICIENT (m),STN229 ELBOW RIVER AT SARCEE BRIDGE FLOW (m3/s),GM RESERVOIR FILL VOLUME TO CREST (m3)
2/19/2020 22:00,No Data,16420.82813,1078.843262,8.625,1217172
2/19/2020 23:00,No Data,16420.82813,1078.843262,8.625,1217172
2/20/2020 0:00,No Data,16420.82813,1078.843262,8.625,1217172
2/20/2020 1:00,No Data,16420.82813,1078.843262,8.625,1217172
2/20/2020 2:00,No Data,16418.36719,1078.843262,8.625,1217172
2/20/2020 3:00,No Data,16418.36719,1078.843262,8.625,1224557
2/20/2020 4:00,No Data,16413.44336,1078.843262,8.625,1227018
2/20/2020 5:00,No Data,16413.44336,1078.843262,8.625,1219633
2/20/2020 6:00,No Data,16413.44336,1078.843262,8.625,1224557
2/20/2020 7:00,No Data,16406.0625,1078.843262,8.625,1227018
2/20/2020 8:00,No Data,16410.98242,1078.843262,8.625,1224557
2/20/2020 9:00,No Data,16410.98242,1078.843262,8.625,1217172
2/20/2020 10:00,No Data,16396.22266,1078.843262,8.625,1231938
2/20/2020 11:00,No Data,16406.0625,1078.862183,9.017999649,1231938
2/20/2020 12:00,No Data,16391.30273,1078.876099,9.147732735,1246697
2/20/2020 13:00,No Data,16406.0625,1079.08667,14.75,1249156
2/20/2020 14:00,No Data,16406.0625,1079.085571,14.65400028,1231938
2/20/2020 15:00,No Data,16413.44336,1079.024658,12.86100006,1234398
2/20/2020 16:00,No Data,16406.0625,1078.940308,10.55599976,1219633
2/20/2020 17:00,No Data,16418.36719,1078.946533,10.4776001,1231938
2/20/2020 18:00,No Data,16420.82813,1078.929565,10.45906639,1217172
2/20/2020 19:00,No Data,16410.98242,1078.929565,10.27799988,1217172
2/20/2020 20:00,No Data,16420.82813,1078.926025,10.16699982,1227018
2/20/2020 21:00,No Data,16420.82813,1078.907959,9.786000252,1212248
2/20/2020 22:00,No Data,16420.82813,1078.914917,9.786000252,1212248
2/20/2020 23:00,No Data,16418.36719,1078.904419,9.718799591,1224557
2/21/2020 0:00,No Data,16425.75195,1078.904419,9.713999748,1212248
2/21/2020 1:00,No Data,16413.44336,1078.900879,9.664533615,1209785
2/21/2020 2:00,No Data,16420.82813,1078.900269,9.661000252,1224557
2/21/2020 3:00,No Data,16420.82813,1078.884399,9.338999748,1209785
2/21/2020 4:00,No Data,16413.44336,1078.896606,9.575933456,1231938
2/21/2020 5:00,No Data,16410.98242,1078.876953,9.213999748,1217172
2/21/2020 6:00,No Data,16413.44336,1078.87561,9.213999748,1231938
2/21/2020 7:00,No Data,16398.68164,1078.873779,9.217599869,1239318
2/21/2020 8:00,No Data,16406.0625,1078.877686,9.222332954,1231938
2/21/2020 9:00,No Data,16406.0625,1078.872925,9.142999649,1231938
2/21/2020 10:00,No Data,16406.0625,1078.875854,9.213999748,1231938
2/21/2020 11:00,No Data,16398.68164,1078.87793,9.267999649,1234398
2/21/2020 12:00,No Data,16420.82813,1078.879639,9.338999748,1227018
2/21/2020 13:00,No Data,16398.68164,1078.884155,9.338999748,1231938
2/21/2020 14:00,No Data,16406.0625,1078.886475,9.392999649,1231938
2/21/2020 15:00,No Data,16410.98242,1078.893188,9.536000252,1224557
2/21/2020 16:00,No Data,16413.44336,1078.893799,9.547866821,1231938
2/21/2020 17:00,No Data,16420.82813,1078.893677,9.536000252,1217172
2/21/2020 18:00,No Data,16413.44336,1078.896484,9.539533615,1217172
2/21/2020 19:00,No Data,16420.82813,1078.893677,9.536000252,1212248
2/21/2020 20:00,No Data,16413.44336,1078.897339,9.526467323,1219633
2/21/2020 21:00,No Data,16420.82813,1078.902344,9.652667046,1209785
2/21/2020 22:00,No Data,16420.82813,1078.887573,9.402532578,1224557
2/21/2020 23:00,No Data,16428.21484,1078.886475,9.392999649,1212248
2/22/2020 0:00,No Data,16428.21484,1078.903198,9.692599297,1217172
2/22/2020 1:00,No Data,16420.82813,1078.903198,9.692599297,1219633
2/22/2020 2:00,No Data,16425.75195,1078.882813,9.392999649,1209785
2/22/2020 3:00,No Data,16433.13867,1078.883789,9.355666161,1217172
2/22/2020 4:00,No Data,16413.44336,1078.884277,9.363999367,1217172
2/22/2020 5:00,No Data,16440.52734,1078.88269,9.338999748,1195008
2/22/2020 6:00,No Data,16433.13867,1078.881226,9.267999649,1209785
2/22/2020 7:00,No Data,16420.82813,1078.879272,9.272732735,1217172
2/22/2020 8:00,No Data,16433.13867,1078.879272,9.267999649,1209785
2/22/2020 9:00,No Data,16420.82813,1078.87561,9.217599869,1224557
2/22/2020 10:00,No Data,16435.60156,1078.87561,9.213999748,1204861
2/22/2020 11:00,No Data,16428.21484,1078.886353,9.381066322,1212248
2/22/2020 12:00,No Data,16428.21484,1078.878296,9.217599869,1209785
2/22/2020 13:00,No Data,16428.21484,1078.875488,9.213999748,1217172
2/22/2020 14:00,No Data,16425.75195,1078.87207,9.142999649,1209785
2/22/2020 15:00,No Data,16433.13867,1078.864868,8.959133148,1212248
2/22/2020 16:00,No Data,16425.75195,1078.858154,8.892999649,1209785
2/22/2020 17:00,No Data,16433.13867,1078.842163,8.741666794,1209785
2/22/2020 18:00,No Data,16425.75195,1078.83374,8.466266632,1209785
2/22/2020 19:00,No Data,16428.21484,1078.818115,8.178999901,1209785
2/22/2020 20:00,No Data,16428.21484,1078.813843,8.241666794,1209785
2/22/2020 21:00,No Data,16428.21484,1078.80896,7.981999874,1204861
2/22/2020 22:00,No Data,16428.21484,1078.800171,7.856999874,1209785
2/22/2020 23:00,No Data,16435.60156,1078.800171,7.856999874,1202398
2/23/2020 0:00,No Data,16433.13867,1078.800171,7.856999874,1202398
2/23/2020 1:00,No Data,16435.60156,1078.800171,7.856999874,1202398
2/23/2020 2:00,No Data,16428.21484,1078.800171,7.856999874,1209785
2/23/2020 3:00,No Data,16435.60156,1078.800171,7.856999874,1202398
2/23/2020 4:00,No Data,16428.21484,1078.800171,7.856999874,1212248
2/23/2020 5:00,No Data,16428.21484,1078.800171,7.856999874,1209785
2/23/2020 6:00,No Data,16428.21484,1078.800171,7.856999874,1209785
2/23/2020 7:00,No Data,16420.82813,1078.800171,7.856999874,1217172
2/23/2020 8:00,No Data,16428.21484,1078.821777,8.25,1217172
2/23/2020 9:00,No Data,16428.21484,1078.834839,8.375,1209785
2/23/2020 10:00,No Data,16420.82813,1078.839111,8.571000099,1217172
2/23/2020 11:00,No Data,16428.21484,1078.879272,9.267999649,1209785
2/23/2020 12:00,No Data,16428.21484,1078.930786,10.29093361,1209785
2/23/2020 13:00,No Data,16428.21484,1078.858276,8.942466736,1209785
2/23/2020 14:00,No Data,16435.60156,1078.818237,8.192066193,1204861
2/23/2020 15:00,No Data,16428.21484,1078.799561,7.803999901,1204861
2/23/2020 16:00,No Data,16433.13867,1078.791016,7.727266312,1204861
2/23/2020 17:00,No Data,16433.13867,1078.789307,7.649066448,1202398
2/23/2020 18:00,No Data,16440.52734,1078.77356,7.343800068,1197473
2/23/2020 19:00,No Data,16440.52734,1078.775635,7.410999775,1195008
2/23/2020 20:00,No Data,16442.99219,1078.771729,7.339000225,1195008
2/23/2020 21:00,No Data,16442.99219,1078.765625,7.240200043,1195008
2/23/2020 22:00,No Data,16447.91992,1078.757568,7.089000225,1190080
2/23/2020 23:00,No Data,16447.91992,1078.758179,7.110466957,1190080
2/24/2020 0:00,No Data,16450.38281,1078.756958,7.089000225,1190080
2/24/2020 1:00,No Data,16447.91992,1078.76709,7.272866249,1180223
2/24/2020 2:00,No Data,16457.77734,1078.76416,7.214000225,1180223
2/24/2020 3:00,No Data,16457.77734,1078.76416,7.214000225,1180223
2/24/2020 4:00,No Data,16457.77734,1078.767334,7.285999775,1182688
2/24/2020 5:00,No Data,16455.3125,1078.76416,7.330667019,1180223
2/24/2020 6:00,No Data,16457.77734,1078.76416,7.222333431,1180223
2/24/2020 7:00,No Data,16455.3125,1078.764038,7.205667019,1175293
2/24/2020 8:00,No Data,16462.70703,1078.76416,7.214000225,1175293
2/24/2020 9:00,No Data,16462.70703,1078.769775,7.214000225,1175293
2/24/2020 10:00,No Data,16462.70703,1078.756958,7.089000225,1175293
2/24/2020 11:00,No Data,16462.70703,1078.756958,7.089000225,1175293
2/24/2020 12:00,No Data,16462.70703,1078.752441,7.084266663,1175293
2/24/2020 13:00,No Data,16462.70703,1078.745605,6.893000126,1175293
2/24/2020 14:00,No Data,16462.70703,1078.743652,6.839000225,1167896
2/24/2020 15:00,No Data,16470.10352,1078.727661,6.571000099,1167896
2/24/2020 16:00,No Data,16470.10352,1078.714844,6.337666988,1175293
2/24/2020 17:00,No Data,16462.70703,1078.703125,6.058733463,1175293
2/24/2020 18:00,No Data,16470.10352,1078.696655,5.928999901,1167896
2/24/2020 19:00,No Data,16470.10352,1078.677979,5.678999901,1167896
2/24/2020 20:00,No Data,16470.10352,1078.665894,5.481999874,1167896
2/24/2020 21:00,No Data,16477.50195,1078.677002,5.662333012,1160498
2/24/2020 22:00,No Data,16479.96875,1078.663574,5.428999901,1167896
2/24/2020 23:00,No Data,16470.10352,1078.64917,5.160999775,1167896
2/25/2020 0:00,No Data,16470.10352,1078.653687,5.160999775,1167896
2/25/2020 1:00,No Data,16470.10352,1078.663574,5.361799717,1167896
2/25/2020 2:00,No Data,16465.17188,1078.667114,5.481999874,1175293
2/25/2020 3:00,No Data,16462.70703,1078.667114,5.481999874,1175293
2/25/2020 4:00,No Data,16465.17188,1078.667114,5.481999874,1175293
2/25/2020 5:00,No Data,16455.3125,1078.697388,6.053999901,1182688
2/25/2020 6:00,No Data,16447.91992,1078.720093,6.42933321,1182688
2/25/2020 7:00,No Data,16447.91992,1078.716919,6.329333305,1190080
2/25/2020 8:00,No Data,16447.91992,1078.724854,6.567466736,1187617
2/25/2020 9:00,No Data,16440.52734,1078.728271,6.571000099,1195008
2/25/2020 10:00,No Data,16433.13867,1078.737305,6.705533504,1204861
2/25/2020 11:00,No Data,16442.99219,1078.795654,7.803999901,1197473
2/25/2020 12:00,No Data,16433.13867,1078.896851,9.585466385,1204861
2/25/2020 13:00,No Data,16433.13867,1078.897217,9.588999748,1204861
2/25/2020 14:00,No Data,16440.52734,1078.847168,8.932933807,1195008
2/25/2020 15:00,No Data,16447.91992,1078.74939,7.080667019,1190080
2/25/2020 16:00,No Data,16447.91992,1078.697144,6.053999901,1190080
2/25/2020 17:00,No Data,16447.91992,1078.675049,5.481999874,1190080
2/25/2020 18:00,No Data,16433.13867,1078.656372,5.285999775,1204861
2/25/2020 19:00,No Data,16428.21484,1078.64917,5.160999775,1212248
2/25/2020 20:00,No Data,16420.82813,1078.644409,5.035999775,1217172
2/25/2020 21:00,No Data,16406.0625,1078.634766,4.949999809,1231938
2/25/2020 22:00,No Data,16391.30273,1078.627563,4.88466692,1239318
2/25/2020 23:00,No Data,16369.17969,1078.627563,4.880000114,1261447
2/26/2020 0:00,No Data,16354.44043,1078.627563,4.880000114,1290927
2/26/2020 1:00,No Data,16332.34473,1078.627563,4.880000114,1305655
2/26/2020 2:00,No Data,16310.2666,1078.635986,4.949999809,1335089
2/26/2020 3:00,No Data,16273.50879,1078.639893,4.980000019,1354693
2/26/2020 4:00,No Data,16266.16309,1078.655029,5.160999775,1369389
2/26/2020 5:00,No Data,16246.58301,1078.664795,5.450399876,1391417
2/26/2020 6:00,No Data,16229.46191,1078.667114,5.481999874,1406093
2/26/2020 7:00,No Data,16217.23926,1078.679932,5.75,1413428
2/26/2020 8:00,No Data,16202.5791,1078.689331,5.875,1435421
2/26/2020 9:00,No Data,16180.60352,1078.711304,6.25,1450073
2/26/2020 10:00,No Data,16165.96289,1078.709717,6.053999901,1464718
2/26/2020 11:00,No Data,16165.96289,1078.651733,5.160999775,1472037
2/26/2020 12:00,No Data,16151.3291,1078.630615,4.88466692,1486671
2/26/2020 13:00,No Data,16144.01563,1078.624023,4.840000153,1493984
2/26/2020 14:00,No Data,16136.7041,1078.61792,4.769999981,1501296
2/26/2020 15:00,No Data,16107.47656,1078.626099,4.865333557,1523220
2/26/2020 16:00,No Data,16092.875,1078.60022,4.590500355,1542692
2/26/2020 17:00,No Data,16095.30762,1078.612183,4.720666885,1535392
2/26/2020 18:00,No Data,16080.71289,1078.592773,4.519999981,1564582
2/26/2020 19:00,No Data,16080.71289,1078.585693,4.452000141,1557287
2/26/2020 20:00,No Data,16058.83398,1078.585693,4.452000141,1571875
2/26/2020 21:00,No Data,16044.25781,1078.584473,4.440000057,1586455
2/26/2020 22:00,No Data,16029.69043,1078.584473,4.440000057,1615591
2/26/2020 23:00,No Data,16007.85254,1078.601196,4.607999802,1637422
2/27/2020 0:00,No Data,15986.0332,1078.585693,4.452000141,1651967
2/27/2020 1:00,No Data,15964.23242,1078.598633,4.520500183,1666503
2/27/2020 2:00,No Data,15952.12793,1078.595215,4.554666996,1685872
2/27/2020 3:00,No Data,15930.35352,1078.595215,4.619999886,1710064
2/27/2020 4:00,No Data,15915.84766,1078.613159,4.730000019,1722152
2/27/2020 5:00,No Data,15886.85938,1078.598877,4.590000153,1758382
2/27/2020 6:00,No Data,15857.90332,1078.598877,4.619999886,1780097
2/27/2020 7:00,No Data,15831.38867,1078.693726,6.053999901,1801792
2/27/2020 8:00,No Data,15816.9375,1078.720215,6.446000099,1823471
2/27/2020 9:00,No Data,15802.49414,1078.747437,6.893000126,1835506
2/27/2020 10:00,No Data,15788.05859,1078.852173,8.75,1864369
2/27/2020 11:00,No Data,15773.63086,1078.839722,8.571000099,1878788
2/27/2020 12:00,No Data,15744.80078,1078.839722,8.571000099,1893199
2/27/2020 13:00,No Data,15744.80078,1078.839722,8.571000099,1893199
2/27/2020 14:00,No Data,15739.99902,1078.839722,8.571000099,1900401
2/27/2020 15:00,No Data,15732.79785,1078.839722,8.571000099,1912401
2/27/2020 16:00,No Data,15718.40137,1078.839722,8.571000099,1919599
2/27/2020 17:00,No Data,15711.20605,1078.839722,8.571000099,1926794
2/27/2020 18:00,No Data,15704.01367,1078.839722,8.571000099,1941178
2/27/2020 19:00,No Data,15689.63281,1078.839722,8.571000099,1955554
2/27/2020 20:00,No Data,15675.26074,1078.839722,8.571000099,1962739
2/27/2020 21:00,No Data,15668.07813,1078.839722,8.571000099,1977103
2/27/2020 22:00,No Data,15653.71875,1078.839722,8.571000099,1984281
2/27/2020 23:00,No Data,15639.36621,1078.839722,8.571000099,1991458
2/28/2020 0:00,No Data,15625.02344,1078.839722,8.571000099,2005807
2/28/2020 1:00,No Data,15617.85449,1078.839722,8.571000099,2020146
2/28/2020 2:00,No Data,15603.52344,1078.839722,8.571000099,2034477
2/28/2020 3:00,No Data,15603.52344,1078.839722,8.571000099,2034477
2/28/2020 4:00,No Data,15591.58691,1078.839722,8.571000099,2046413
2/28/2020 5:00,No Data,15577.27051,1078.839722,8.571000099,2063114
2/28/2020 6:00,No Data,15567.73145,1078.839722,8.571000099,2067885
2/28/2020 7:00,No Data,15555.81152,1078.839722,8.571000099,2084571
2/28/2020 8:00,No Data,15541.51563,1078.839722,8.571000099,2096484
2/28/2020 9:00,No Data,15527.22852,1078.839722,8.571000099,2103629
2/28/2020 10:00,No Data,15520.08789,1078.839722,8.571000099,2117912
2/28/2020 11:00,No Data,15505.8125,1078.839722,8.571000099,2132188
2/28/2020 12:00,No Data,15491.5459,1078.839722,8.571000099,2146454
2/28/2020 13:00,No Data,15477.28711,1078.839722,8.571000099,2160713
2/28/2020 14:00,No Data,15470.16113,1078.839722,8.571000099,2174963
2/28/2020 15:00,No Data,15455.91406,1078.839722,8.571000099,2182086
2/28/2020 16:00,No Data,15441.67676,1078.839722,8.571000099,2189206
2/28/2020 17:00,No Data,15441.67676,1078.839722,8.571000099,2193951
2/28/2020 18:00,No Data,15427.44727,1078.839722,8.571000099,2210553
2/28/2020 19:00,No Data,15413.22559,1078.839722,8.571000099,2222404
2/28/2020 20:00,No Data,15408.48633,1078.839722,8.571000099,2236619
2/28/2020 21:00,No Data,15394.27637,1078.839722,8.571000099,2243724
2/28/2020 22:00,No Data,15387.1748,1078.839722,8.571000099,2250825
2/28/2020 23:00,No Data,15372.97656,1078.839722,8.571000099,2265023
2/29/2020 0:00,No Data,15351.69531,1078.839722,8.571000099,2272119
2/29/2020 1:00,No Data,15337.51855,1078.839722,8.571000099,2286305
2/29/2020 2:00,No Data,15323.35059,1078.839722,8.571000099,2307566
2/29/2020 3:00,No Data,15316.26855,1078.839722,8.571000099,2300481
2/29/2020 4:00,No Data,15309.18945,1078.839722,8.571000099,2328811
2/29/2020 5:00,No Data,15295.03809,1078.839722,8.571000099,2342962
2/29/2020 6:00,No Data,15302.11328,1078.839722,8.571000099,2342962
2/29/2020 7:00,No Data,15259.69531,1078.839722,8.571000099,2368886
2/29/2020 8:00,No Data,15269.11426,1078.839722,8.571000099,2368886
2/29/2020 9:00,No Data,15252.63281,1078.839722,8.571000099,2385367
2/29/2020 10:00,No Data,15254.98633,1078.580811,4.409999847,2397133
2/29/2020 11:00,No Data,15247.92578,1078.562866,4.230000019,2411244
2/29/2020 12:00,No Data,15212.65332,1078.562866,4.230000019,2390074
2/29/2020 13:00,No Data,15217.35254,1078.564087,4.230000019,2411244
2/29/2020 14:00,No Data,15198.55859,1078.559326,4.190000057,2418297
2/29/2020 15:00,No Data,15177.43262,1078.559326,4.190000057,2460567
2/29/2020 16:00,No Data,15184.47266,1078.569458,4.300000191,2460567
2/29/2020 17:00,No Data,15170.39551,1078.555664,4.159999847,2481674
2/29/2020 18:00,No Data,15163.35938,1078.555664,4.159999847,2481674
2/29/2020 19:00,No Data,15149.29492,1078.556519,4.159999847,2488705
2/29/2020 20:00,No Data,15135.23828,1078.577271,4.369999886,2495734
2/29/2020 21:00,No Data,15128.21387,1078.555664,4.159999847,2507445
2/29/2020 22:00,No Data,15116.50977,1078.559326,4.190000057,2516810
2/29/2020 23:00,No Data,15121.19043,1078.559326,4.175499916,2523830
3/1/2020 0:00,No Data,15100.13477,1078.559326,4.190000057,2542541
3/1/2020 1:00,No Data,15095.45898,1078.559326,4.190000057,2537865
3/1/2020 2:00,No Data,15081.43457,1078.560913,4.190000057,2556565
3/1/2020 3:00,No Data,15074.42578,1078.577271,4.369999886,2563574
3/1/2020 4:00,No Data,15060.41504,1078.562866,4.230000019,2577585
3/1/2020 5:00,No Data,15053.41309,1078.570068,4.300000191,2584587
3/1/2020 6:00,No Data,15039.41504,1078.573608,4.340000153,2598585
3/1/2020 7:00,No Data,15025.42578,1078.577271,4.369999886,2612574
3/1/2020 8:00,No Data,15011.44434,1078.580811,4.409999847,2626556
3/1/2020 9:00,No Data,14990.48926,1078.584473,4.440000057,2647511
3/1/2020 10:00,No Data,14976.5293,1078.595215,4.550000191,2654492
3/1/2020 11:00,No Data,14962.57813,1078.595215,4.550000191,2668447
3/1/2020 12:00,No Data,14962.57813,1078.591431,4.519999981,2675422
3/1/2020 13:00,No Data,14948.63574,1078.558228,4.190000057,2689364
3/1/2020 14:00,No Data,14943.99023,1078.558472,4.190000057,2703298
3/1/2020 15:00,No Data,14927.73828,1078.54126,4.010000229,2710262
3/1/2020 16:00,No Data,14923.09766,1078.53894,3.989866734,2714902
3/1/2020 17:00,No Data,14909.17969,1078.53772,3.980000019,2728820
3/1/2020 18:00,No Data,14897.58691,1078.53772,3.980000019,2735776
3/1/2020 19:00,No Data,14888.31836,1078.552124,4.119999886,2747365
3/1/2020 20:00,No Data,14881.36914,1078.53772,3.980000019,2761263
3/1/2020 21:00,No Data,14862.84863,1078.53772,3.980000019,2770523
3/1/2020 22:00,No Data,14848.96777,1078.545654,3.988857269,2791345
3/1/2020 23:00,No Data,14842.03027,1078.54126,4.010000229,2789032
3/2/2020 0:00,No Data,14846.65527,1078.549561,4.119999886,2802904
3/2/2020 1:00,No Data,14821.23242,1078.54126,4.010000229,2816768
3/2/2020 2:00,No Data,14800.45313,1078.54126,4.079999924,2837547
3/2/2020 3:00,No Data,14793.53223,1078.54126,4.010000229,2851388
3/2/2020 4:00,No Data,14800.45313,1078.547485,4.079999924,2858306
3/2/2020 5:00,No Data,14765.86621,1078.548462,4.159999847,2879045
3/2/2020 6:00,No Data,14740.53613,1078.548462,4.079999924,2897464
3/2/2020 7:00,No Data,14745.13965,1078.5448,4.079999924,2897464
3/2/2020 8:00,No Data,14726.73242,1078.549805,4.079999924,2918166
3/2/2020 9:00,No Data,14706.04297,1078.552124,4.119999886,2918166
3/2/2020 10:00,No Data,14685.37305,1078.552124,4.119999886,2959512
3/2/2020 11:00,No Data,14664.72363,1078.573608,4.340000153,2973276
3/2/2020 12:00,No Data,14637.2207,1078.552124,4.159999847,2993907
3/2/2020 13:00,No Data,14616.61719,1078.555664,4.159999847,3014518
3/2/2020 14:00,No Data,14598.31836,1078.573608,4.340000153,3035108
3/2/2020 15:00,No Data,14577.75195,1078.555664,4.159999847,3055680
3/2/2020 16:00,No Data,14561.76953,1078.571045,4.340000153,3060248
3/2/2020 17:00,No Data,14543.51855,1078.555664,4.159999847,3087639
3/2/2020 18:00,No Data,14523.00488,1078.555664,4.159999847,3114995
3/2/2020 19:00,No Data,14502.51074,1078.555664,4.159999847,3135489
3/2/2020 20:00,No Data,14482.03711,1078.570068,4.300000191,3155963
3/2/2020 21:00,No Data,14461.58301,1078.555664,4.159999847,3183230
3/2/2020 22:00,No Data,14441.14941,1078.555664,4.159999847,3190042
3/2/2020 23:00,No Data,14423.00293,1078.555664,4.159999847,3214997
3/3/2020 0:00,No Data,14402.60645,1078.557129,4.172133446,3235394
3/3/2020 1:00,No Data,14382.23047,1078.555664,4.159999847,3248980
3/3/2020 2:00,No Data,14361.87402,1078.559326,4.190000057,3282907
3/3/2020 3:00,No Data,14334.76367,1078.559326,4.190000057,3303236
3/3/2020 4:00,No Data,14321.22168,1078.559326,4.190000057,3330311
3/3/2020 5:00,No Data,14314.4541,1078.559326,4.190000057,3341581
3/3/2020 6:00,No Data,14289.65918,1078.561768,4.230000019,3364104
3/3/2020 7:00,No Data,14269.39453,1078.562866,4.190000057,3388850
3/3/2020 8:00,No Data,14242.40723,1078.562866,4.230000019,3402335
3/3/2020 9:00,No Data,14201.99219,1078.56604,4.300000191,3429277
3/3/2020 10:00,No Data,14195.26465,1078.570068,4.300000191,3449461
3/3/2020 11:00,No Data,14184.05566,1078.570068,4.300000191,3462906
3/3/2020 12:00,No Data,14154.94434,1078.570068,4.300000191,3487530
3/3/2020 13:00,No Data,14148.23242,1078.573608,4.300000191,3503186
3/3/2020 14:00,No Data,14130.34473,1078.552734,4.079999924,3503186
3/3/2020 15:00,No Data,14110.23926,1078.544678,4.010000229,3523295
3/3/2020 16:00,No Data,14090.15527,1078.546509,4.079999924,3554535
3/3/2020 17:00,No Data,14070.09082,1078.548462,4.010000229,3565681
3/3/2020 18:00,No Data,14043.37109,1078.548462,4.079999924,3592403
3/3/2020 19:00,No Data,14038.9209,1078.549805,4.079999924,3605752
3/3/2020 20:00,No Data,14018.90918,1078.552124,4.119999886,3619091
3/3/2020 21:00,No Data,14005.5791,1078.570068,4.300000191,3639082
3/3/2020 22:00,No Data,13985.60156,1078.560303,4.230000019,3667923
3/3/2020 23:00,No Data,13965.64453,1078.552124,4.119999886,3672355
3/4/2020 0:00,No Data,13932.42676,1078.552124,4.119999886,3696721
3/4/2020 1:00,No Data,13912.52441,1078.554321,4.159999847,3725476
3/4/2020 2:00,No Data,13892.64258,1078.556641,4.159999847,3743149
3/4/2020 3:00,No Data,13874.9873,1078.573608,4.340000153,3769630
3/4/2020 4:00,No Data,13835.32129,1078.555664,4.159999847,3789466
3/4/2020 5:00,No Data,13835.32129,1078.555664,4.159999847,3802679
3/4/2020 6:00,No Data,13822.11719,1078.555664,4.159999847,3815883
3/4/2020 7:00,No Data,13797.93457,1078.555664,4.159999847,3842263
3/4/2020 8:00,No Data,13771.58789,1078.555664,4.159999847,3868605
3/4/2020 9:00,No Data,13751.85254,1078.555664,4.159999847,3886147
3/4/2020 10:00,No Data,13732.1377,1078.570068,4.300000191,3905862
3/4/2020 11:00,No Data,13712.44434,1078.555664,4.159999847,3918993
3/4/2020 12:00,No Data,13705.88379,1078.555664,4.159999847,3938674
3/4/2020 13:00,No Data,13692.77051,1078.555664,4.159999847,3945229
3/4/2020 14:00,No Data,13673.11816,1078.555664,4.159999847,3932116
3/4/2020 15:00,No Data,13686.21777,1078.55603,4.159999847,3964882
3/4/2020 16:00,No Data,13673.11816,1078.555664,4.159999847,3971428
3/4/2020 17:00,No Data,13653.48633,1078.555664,4.159999847,3977972
3/4/2020 18:00,No Data,13660.02832,1078.555664,4.190000057,3984514
3/4/2020 19:00,No Data,13636.05371,1078.555664,4.159999847,4001946
3/4/2020 20:00,No Data,13636.05371,1078.554688,4.159999847,4008479
3/4/2020 21:00,No Data,13609.93457,1078.552124,4.119999886,4028065
3/4/2020 22:00,No Data,13596.88867,1078.560303,4.230000019,4041111
3/4/2020 23:00,No Data,13577.33789,1078.549805,4.079999924,4060662
3/5/2020 0:00,No Data,13564.31543,1078.53772,3.980000019,4073685
3/5/2020 1:00,No Data,13544.7998,1078.540527,4.010000229,4093200
3/5/2020 2:00,No Data,13518.80957,1078.552368,4.119999886,4119190
3/5/2020 3:00,No Data,13499.34277,1078.560791,4.190000057,4138657
3/5/2020 4:00,No Data,13475.57715,1078.578369,4.409999847,4155944
3/5/2020 5:00,No Data,13456.15625,1078.573608,4.340000153,4181844
3/5/2020 6:00,No Data,13436.75586,1078.581055,4.409999847,4201244
3/5/2020 7:00,No Data,13410.92188,1078.592163,4.519999981,4227078
3/5/2020 8:00,No Data,13398.01953,1078.604736,4.659999847,4239980
3/5/2020 9:00,No Data,13372.24121,1078.598633,4.590000153,4265759
3/5/2020 10:00,No Data,13361.51074,1078.600342,4.619999886,4278635
3/5/2020 11:00,No Data,13342.21387,1078.5979,4.550000191,4295786
3/5/2020 12:00,No Data,13322.9375,1078.598389,4.659999847,4315062
3/5/2020 13:00,No Data,13303.68164,1078.582031,4.369999886,4334318
3/5/2020 14:00,No Data,13290.85645,1078.562866,4.230000019,4347144
3/5/2020 15:00,No Data,13265.2334,1078.54126,4.010000229,4366364
3/5/2020 16:00,No Data,13258.83398,1078.54126,3.980000019,4379166
3/5/2020 17:00,No Data,13241.7793,1078.534058,3.940000057,4389827
3/5/2020 18:00,No Data,13229,1078.534058,3.940000057,4402611
3/5/2020 19:00,No Data,13209.84766,1078.534302,3.940000057,4440909
3/5/2020 20:00,No Data,13184.34375,1078.534058,3.940000057,4447284
3/5/2020 21:00,No Data,13158.87695,1078.53772,3.980000019,4472760
3/5/2020 22:00,No Data,13152.5166,1078.53772,3.980000019,4489723
3/5/2020 23:00,No Data,13129.21484,1078.53772,3.980000019,4508785
3/6/2020 0:00,No Data,13103.83008,1078.53772,3.980000019,4527827
3/6/2020 1:00,No Data,13084.81641,1078.53772,3.980000019,4546849
3/6/2020 2:00,No Data,13065.82324,1078.54126,4.010000229,4572177
3/6/2020 3:00,No Data,13040.5332,1078.55835,4.190000057,4597467
3/6/2020 4:00,No Data,13017.38281,1078.547974,4.119999886,4620617
3/6/2020 5:00,No Data,12992.16504,1078.563354,4.230000019,4645835
3/6/2020 6:00,No Data,12966.98535,1078.571167,4.340000153,4664724
3/6/2020 7:00,No Data,12941.84277,1078.581055,4.409999847,4696157
3/6/2020 8:00,No Data,12923.01074,1078.592529,4.550000191,4721263
3/6/2020 9:00,No Data,12885.41016,1078.602417,4.619999886,4746329
3/6/2020 10:00,No Data,12862.47363,1078.613159,4.730000019,4783858
3/6/2020 11:00,No Data,12837.48926,1078.605225,4.619999886,4800511
3/6/2020 12:00,No Data,12818.77539,1078.569702,4.300000191,4825457
